mode,encryption_time_sec,aggregation_time_sec,plain_bytes,protected_bytes,ciphertext_expansion,protocol_scope,active_clients,dropped_clients,max_abs_error_vs_plain,round,method,privacy_mode,mean_client_loss,dropout_rate_requested,seed
plain,2.2000021999701858e-06,2.0799998310394585e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,24,fedavgft_base,plain,0.14188509701923815,0.0,31
plain,2.3000029614195228e-06,2.390000008745119e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,25,fedavgft_base,plain,0.14053943310275652,0.0,31
plain,2.5999979698099196e-06,2.3100001271814108e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,26,fedavgft_base,plain,0.1392713495383015,0.0,31
plain,2.2000021999701858e-06,2.1399995603132993e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,27,fedavgft_base,plain,0.13807428156565082,0.0,31
plain,2.5000044843181968e-06,2.099999983329326e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,28,fedavgft_base,plain,0.13694237966660583,0.0,31
plain,2.6000052457675338e-06,2.460000541759655e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,29,fedavgft_base,plain,0.13587041495415964,0.0,31
plain,2.1000014385208488e-06,2.300000051036477e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,30,fedavgft_base,plain,0.13485369947989473,0.0,31
plain,2.4999972083605826e-06,2.2000000171829015e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,1,fedavg,plain,0.33321873354208387,0.0,37
plain,1.8999999156221747e-06,1.9400002202019095e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,2,fedavg,plain,0.27509184626021216,0.0,37
plain,1.6999983927235007e-06,2.010000025620684e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,3,fedavg,plain,0.24803480615922607,0.0,37
plain,1.7999991541728377e-06,1.939999492606148e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,4,fedavg,plain,0.2314621457813723,0.0,37
plain,1.8999999156221747e-06,1.829999382607639e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,5,fedavg,plain,0.21973576125908664,0.0,37
plain,2.3000029614195228e-06,2.1100000594742596e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,6,fedavg,plain,0.21070813903658678,0.0,37
plain,2.0999941625632346e-06,2.0200001017656177e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,7,fedavg,plain,0.20338122599402672,0.0,37
plain,2.0000006770715117e-06,1.9899998733308166e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,8,fedavg,plain,0.19722423590544197,0.0,37
plain,2.0000006770715117e-06,1.9999999494757503e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,9,fedavg,plain,0.19192537805007853,0.0,37
plain,2.4000037228688598e-06,2.2899999748915434e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,10,fedavg,plain,0.1872867695927832,0.0,37
plain,2.4000037228688598e-06,2.2000000171829015e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,11,fedavg,plain,0.18317476955533876,0.0,37
plain,2.1000014385208488e-06,2.0200001017656177e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,12,fedavg,plain,0.17949442870266413,0.0,37
plain,1.7999991541728377e-06,1.7899998056236655e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,13,fedavg,plain,0.1761754214178541,0.0,37
plain,1.6999983927235007e-06,2.1700005163438618e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,14,fedavg,plain,0.17316385068995274,0.0,37
plain,1.9599996448960155e-05,2.2899999748915434e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,15,fedavg,plain,0.1704172391295549,0.0,37
plain,2.4000037228688598e-06,2.319999475730583e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,16,fedavg,plain,0.1679013359028691,0.0,37
plain,2.1000014385208488e-06,2.1500003640539944e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,17,fedavg,plain,0.16558800363589532,0.0,37
plain,1.6999983927235007e-06,2.0200001017656177e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,18,fedavg,plain,0.16345377206445505,0.0,37
plain,1.7999991541728377e-06,1.8500002624932677e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,19,fedavg,plain,0.16147881733720387,0.0,37
plain,2.0000006770715117e-06,1.769999653333798e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,20,fedavg,plain,0.15964622147607438,0.0,37
plain,2.5000044843181968e-06,2.390000008745119e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,21,fedavg,plain,0.15794142149460288,0.0,37
plain,2.2000021999701858e-06,2.0700004824902862e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,22,fedavg,plain,0.15635179031199242,0.0,37
plain,1.600004907231778e-06,1.939999492606148e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,23,fedavg,plain,0.15486631151508967,0.0,37
plain,1.8999999156221747e-06,2.1899999410379678e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,24,fedavg,plain,0.1534753224813676,0.0,37
plain,2.3999964469112456e-06,2.1500003640539944e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,25,fedavg,plain,0.15217030835569179,0.0,37
plain,2.0999941625632346e-06,2.099999983329326e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,26,fedavg,plain,0.15094373459512817,0.0,37
plain,2.1000014385208488e-06,2.0799998310394585e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,27,fedavg,plain,0.1497889092830666,0.0,37
plain,1.8999999156221747e-06,1.9599996448960155e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,28,fedavg,plain,0.14869986878840327,0.0,37
plain,1.8999999156221747e-06,1.7400001524947584e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,29,fedavg,plain,0.14767128199298402,0.0,37
plain,2.0000006770715117e-06,1.7499995010439306e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,30,fedavg,plain,0.1466983694744145,0.0,37
plain,2.0999941625632346e-06,2.160000440198928e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,1,fedprox,plain,0.3341947870473265,0.0,37
plain,2.1000014385208488e-06,2.0499996026046574e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,2,fedprox,plain,0.2756925400950378,0.0,37
plain,2.4000037228688598e-06,2.1800005924887955e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,3,fedprox,plain,0.2484754379878019,0.0,37
plain,1.7999991541728377e-06,1.9400002202019095e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,4,fedprox,plain,0.23181780501833887,0.0,37
plain,1.8999999156221747e-06,1.829999382607639e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,5,fedprox,plain,0.22004023622331395,0.0,37
plain,1.7999991541728377e-06,1.6999998479150236e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,6,fedprox,plain,0.210978952481632,0.0,37
plain,2.2000021999701858e-06,2.1100000594742596e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,7,fedprox,plain,0.20362837326190975,0.0,37
plain,2.0000006770715117e-06,2.130000211764127e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,8,fedprox,plain,0.19745381768071119,0.0,37
plain,2.0000006770715117e-06,2.0300001779105514e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,9,fedprox,plain,0.1921413130885497,0.0,37
plain,1.8999999156221747e-06,5.3699994168709964e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,10,fedprox,plain,0.1874916807230942,0.0,37
plain,2.1000014385208488e-06,2.2799998987466097e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,11,fedprox,plain,0.18337047521681926,0.0,37
plain,1.8999999156221747e-06,1.939999492606148e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,12,fedprox,plain,0.17968223065172542,0.0,37
plain,1.7999991541728377e-06,2.099999983329326e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,13,fedprox,plain,0.17635628026539446,0.0,37
plain,2.1000014385208488e-06,2.2499996703118086e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,14,fedprox,plain,0.173338496533134,0.0,37
plain,1.8999999156221747e-06,2.3799999326001853e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,15,fedprox,plain,0.1705862430840564,0.0,37
plain,1.900007191579789e-06,2.1500003640539944e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,16,fedprox,plain,0.16806515730847754,0.0,37
plain,2.0000006770715117e-06,2.0899999071843922e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,17,fedprox,plain,0.16574702173019074,0.0,37
plain,1.8999999156221747e-06,2.0699997548945248e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,18,fedprox,plain,0.16360830753279865,0.0,37
plain,2.0999941625632346e-06,2.1899999410379678e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,19,fedprox,plain,0.1616291471545403,0.0,37
plain,1.7999991541728377e-06,1.9800005247816443e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,20,fedprox,plain,0.15979258924503859,0.0,37
plain,1.6999983927235007e-06,1.920000067912042e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,21,fedprox,plain,0.15808404472805704,0.0,37
plain,1.8999999156221747e-06,1.979999797185883e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,22,fedprox,plain,0.156490865624768,0.0,37
plain,2.3999964469112456e-06,2.510000194888562e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,23,fedprox,plain,0.1550020183749006,0.0,37
plain,2.0999941625632346e-06,1.960000372491777e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,24,fedprox,plain,0.15360782596060713,0.0,37
plain,1.8999999156221747e-06,2.1899999410379678e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,25,fedprox,plain,0.1522997611863173,0.0,37
plain,2.0000006770715117e-06,2.2299995180219412e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,26,fedprox,plain,0.1510702787344481,0.0,37
plain,1.7999991541728377e-06,1.9299994164612144e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,27,fedprox,plain,0.14991267713388035,0.0,37
plain,1.8999999156221747e-06,2.149999636458233e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,28,fedprox,plain,0.14882098417280448,0.0,37
plain,1.8999999156221747e-06,2.220000169472769e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,29,fedprox,plain,0.14778986094873264,0.0,37
plain,2.4000037228688598e-06,2.010000025620684e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,30,fedprox,plain,0.14681452092178537,0.0,37
secureagg_sim,0.00041200000123353675,9.60000033956021e-06,1344,2688,2.0,pairwise-mask and dropout-reconstruction arithmetic simulation; no network or collusion proof,8,0,1.734723475976807e-15,1,fedavg,secureagg_sim,0.33321873354208387,0.0,37
secureagg_sim,0.0004028999974252656,9.200004569720477e-06,1344,2688,2.0,pairwise-mask and dropout-reconstruction arithmetic simulation; no network or collusion proof,8,0,2.6229018956769323e-15,2,fedavg,secureagg_sim,0.275091846260212,0.0,37
secureagg_sim,0.00044660000276053324,1.049999991664663e-05,1344,2688,2.0,pairwise-mask and dropout-reconstruction arithmetic simulation; no network or collusion proof,8,0,1.85268467234323e-15,3,fedavg,secureagg_sim,0.24803480615922585,0.0,37
secureagg_sim,0.00039820000529289246,9.10000380827114e-06,1344,2688,2.0,pairwise-mask and dropout-reconstruction arithmetic simulation; no network or collusion proof,8,0,2.9073965457371287e-15,4,fedavg,secureagg_sim,0.2314621457813721,0.0,37
secureagg_sim,0.00043279999954393134,9.60000033956021e-06,1344,2688,2.0,pairwise-mask and dropout-reconstruction arithmetic simulation; no network or collusion proof,8,0,1.5404344466674047e-15,5,fedavg,secureagg_sim,0.2197357612590865,0.0,37
secureagg_sim,0.0005281999983708374,1.6999998479150236e-05,1344,2688,2.0,pairwise-mask and dropout-reconstruction arithmetic simulation; no network or collusion proof,8,0,3.354955202539145e-15,6,fedavg,secureagg_sim,0.2107081390365866,0.0,37
secureagg_sim,0.00044120000529801473,1.049999991664663e-05,1344,2688,2.0,pairwise-mask and dropout-reconstruction arithmetic simulation; no network or collusion proof,8,0,1.7937040741600185e-15,7,fedavg,secureagg_sim,0.2033812259940265,0.0,37
secureagg_sim,0.0004358000005595386,9.60000033956021e-06,1344,2688,2.0,pairwise-mask and dropout-reconstruction arithmetic simulation; no network or collusion proof,8,0,2.880508331859488e-15,8,fedavg,secureagg_sim,0.19722423590544164,0.0,37
secureagg_sim,0.0004222999996272847,1.0000003385357559e-05,1344,2688,2.0,pairwise-mask and dropout-reconstruction arithmetic simulation; no network or collusion proof,8,0,1.6080886622305002e-15,9,fedavg,secureagg_sim,0.1919253780500781,0.0,37
secureagg_sim,0.00043559999903663993,1.0199997632298619e-05,1344,2688,2.0,pairwise-mask and dropout-reconstruction arithmetic simulation; no network or collusion proof,8,0,3.0895425107146934e-15,10,fedavg,secureagg_sim,0.1872867695927828,0.0,37
secureagg_sim,0.0004667999965022318,1.170000177808106e-05,1344,2688,2.0,pairwise-mask and dropout-reconstruction arithmetic simulation; no network or collusion proof,8,0,2.050226308170089e-15,11,fedavg,secureagg_sim,0.18317476955533835,0.0,37
secureagg_sim,0.0005362999945646152,2.2400003217626363e-05,1344,2688,2.0,pairwise-mask and dropout-reconstruction arithmetic simulation; no network or collusion proof,8,0,2.411265631607762e-15,12,fedavg,secureagg_sim,0.1794944287026637,0.0,37
secureagg_sim,0.0004326000052969903,9.700001101009548e-06,1344,2688,2.0,pairwise-mask and dropout-reconstruction arithmetic simulation; no network or collusion proof,8,0,2.5973147244062744e-15,13,fedavg,secureagg_sim,0.17617542141785364,0.0,37
secureagg_sim,0.00046499999734805897,1.2500000593718141e-05,1344,2688,2.0,pairwise-mask and dropout-reconstruction arithmetic simulation; no network or collusion proof,8,0,1.8104007876162953e-15,14,fedavg,secureagg_sim,0.17316385068995233,0.0,37
secureagg_sim,0.0004805999997188337,1.1699994502123445e-05,1344,2688,2.0,pairwise-mask and dropout-reconstruction arithmetic simulation; no network or collusion proof,8,0,1.3771535994910877e-15,15,fedavg,secureagg_sim,0.17041723912955448,0.0,37
secureagg_sim,0.00044640000123763457,9.300005331169814e-06,1344,2688,2.0,pairwise-mask and dropout-reconstruction arithmetic simulation; no network or collusion proof,8,0,2.095545958979983e-15,16,fedavg,secureagg_sim,0.16790133590286865,0.0,37
secureagg_sim,0.00041760000021895394,9.10000380827114e-06,1344,2688,2.0,pairwise-mask and dropout-reconstruction arithmetic simulation; no network or collusion proof,8,0,2.248201624865942e-15,17,fedavg,secureagg_sim,0.16558800363589488,0.0,37
secureagg_sim,0.000407300001825206,9.499999578110874e-06,1344,2688,2.0,pairwise-mask and dropout-reconstruction arithmetic simulation; no network or collusion proof,8,0,3.024273539931066e-15,18,fedavg,secureagg_sim,0.1634537720644546,0.0,37
secureagg_sim,0.0004886000024271198,1.080000220099464e-05,1344,2688,2.0,pairwise-mask and dropout-reconstruction arithmetic simulation; no network or collusion proof,8,0,2.860559011885755e-15,19,fedavg,secureagg_sim,0.16147881733720343,0.0,37
secureagg_sim,0.0004067000045324676,9.10000380827114e-06,1344,2688,2.0,pairwise-mask and dropout-reconstruction arithmetic simulation; no network or collusion proof,8,0,1.547373340571312e-15,20,fedavg,secureagg_sim,0.159646221476074,0.0,37
secureagg_sim,0.00038270000368356705,8.100003469735384e-06,1344,2688,2.0,pairwise-mask and dropout-reconstruction arithmetic simulation; no network or collusion proof,8,0,2.8299845106216637e-15,21,fedavg,secureagg_sim,0.1579414214946024,0.0,37
secureagg_sim,0.0003878999996231869,8.299997716676444e-06,1344,2688,2.0,pairwise-mask and dropout-reconstruction arithmetic simulation; no network or collusion proof,8,0,1.4797191250082165e-15,22,fedavg,secureagg_sim,0.15635179031199203,0.0,37
secureagg_sim,0.00042269999539712444,9.60000033956021e-06,1344,2688,2.0,pairwise-mask and dropout-reconstruction arithmetic simulation; no network or collusion proof,8,0,2.2714035513571318e-15,23,fedavg,secureagg_sim,0.1548663115150893,0.0,37
secureagg_sim,0.000553300000319723,1.979999797185883e-05,1344,2688,2.0,pairwise-mask and dropout-reconstruction arithmetic simulation; no network or collusion proof,8,0,1.9908120291178832e-15,24,fedavg,secureagg_sim,0.15347532248136722,0.0,37
secureagg_sim,0.00044609999895328656,9.999996109399945e-06,1344,2688,2.0,pairwise-mask and dropout-reconstruction arithmetic simulation; no network or collusion proof,8,0,1.8110513089197866e-15,25,fedavg,secureagg_sim,0.15217030835569134,0.0,37
secureagg_sim,0.0004698999982792884,1.069999416358769e-05,1344,2688,2.0,pairwise-mask and dropout-reconstruction arithmetic simulation; no network or collusion proof,8,0,2.779243848949342e-15,26,fedavg,secureagg_sim,0.15094373459512778,0.0,37
secureagg_sim,0.00043480000022100285,1.3000004400964826e-05,1344,2688,2.0,pairwise-mask and dropout-reconstruction arithmetic simulation; no network or collusion proof,8,0,1.8166891602167112e-15,27,fedavg,secureagg_sim,0.14978890928306615,0.0,37
secureagg_sim,0.00043559999903663993,3.2500000088475645e-05,1344,2688,2.0,pairwise-mask and dropout-reconstruction arithmetic simulation; no network or collusion proof,8,0,1.9984014443252818e-15,28,fedavg,secureagg_sim,0.1486998687884028,0.0,37
secureagg_sim,0.0004425000006449409,1.0199997632298619e-05,1344,2688,2.0,pairwise-mask and dropout-reconstruction arithmetic simulation; no network or collusion proof,8,0,2.108556385049809e-15,29,fedavg,secureagg_sim,0.14767128199298352,0.0,37
secureagg_sim,0.0005851999958395027,1.840000186348334e-05,1344,2688,2.0,pairwise-mask and dropout-reconstruction arithmetic simulation; no network or collusion proof,8,0,2.4077961846558082e-15,30,fedavg,secureagg_sim,0.14669836947441403,0.0,37
quantized_transport_proxy,8.099999831756577e-05,2.479999966453761e-05,1344,21504,16.0,quantized transport accounting proxy; not homomorphic encryption,8,0,0.0,1,fedavg,quantized_transport_proxy,0.33321873354208387,0.0,37
quantized_transport_proxy,8.05000017862767e-05,2.6400004571769387e-05,1344,21504,16.0,quantized transport accounting proxy; not homomorphic encryption,8,0,0.0,2,fedavg,quantized_transport_proxy,0.2750918724903805,0.0,37
quantized_transport_proxy,7.910000567790121e-05,2.5000001187436283e-05,1344,21504,16.0,quantized transport accounting proxy; not homomorphic encryption,8,0,0.0,3,fedavg,quantized_transport_proxy,0.24803482676520236,0.0,37
quantized_transport_proxy,7.43000055081211e-05,2.2199994418770075e-05,1344,21504,16.0,quantized transport accounting proxy; not homomorphic encryption,8,0,0.0,4,fedavg,quantized_transport_proxy,0.23146213451487208,0.0,37
quantized_transport_proxy,8.10999990790151e-05,2.7800000680144876e-05,1344,21504,16.0,quantized transport accounting proxy; not homomorphic encryption,8,0,0.0,5,fedavg,quantized_transport_proxy,0.2197357431701042,0.0,37
quantized_transport_proxy,8.299999899463728e-05,2.59000007645227e-05,1344,21504,16.0,quantized transport accounting proxy; not homomorphic encryption,8,0,0.0,6,fedavg,quantized_transport_proxy,0.21070810985994937,0.0,37
quantized_transport_proxy,7.499999628635123e-05,2.3300002794712782e-05,1344,21504,16.0,quantized transport accounting proxy; not homomorphic encryption,8,0,0.0,7,fedavg,quantized_transport_proxy,0.2033811892824762,0.0,37
quantized_transport_proxy,7.539999933214858e-05,2.4499997380189598e-05,1344,21504,16.0,quantized transport accounting proxy; not homomorphic encryption,8,0,0.0,8,fedavg,quantized_transport_proxy,0.19722420643859465,0.0,37
quantized_transport_proxy,7.560000085504726e-05,2.8800001018680632e-05,1344,21504,16.0,quantized transport accounting proxy; not homomorphic encryption,8,0,0.0,9,fedavg,quantized_transport_proxy,0.1919253634073103,0.0,37
quantized_transport_proxy,0.00011309999536024407,2.7499998395796865e-05,1344,21504,16.0,quantized transport accounting proxy; not homomorphic encryption,8,0,0.0,10,fedavg,quantized_transport_proxy,0.18728676767578883,0.0,37
quantized_transport_proxy,7.840000034775585e-05,2.4499997380189598e-05,1344,21504,16.0,quantized transport accounting proxy; not homomorphic encryption,8,0,0.0,11,fedavg,quantized_transport_proxy,0.1831747550971425,0.0,37
quantized_transport_proxy,8.009999874047935e-05,2.42000023717992e-05,1344,21504,16.0,quantized transport accounting proxy; not homomorphic encryption,8,0,0.0,12,fedavg,quantized_transport_proxy,0.1794944175709986,0.0,37
quantized_transport_proxy,9.139999747276306e-05,2.4599998141638935e-05,1344,21504,16.0,quantized transport accounting proxy; not homomorphic encryption,8,0,0.0,13,fedavg,quantized_transport_proxy,0.17617541294725736,0.0,37
quantized_transport_proxy,7.470000127796084e-05,2.3300002794712782e-05,1344,21504,16.0,quantized transport accounting proxy; not homomorphic encryption,8,0,0.0,14,fedavg,quantized_transport_proxy,0.17316384201232773,0.0,37
quantized_transport_proxy,8.10999990790151e-05,2.5000001187436283e-05,1344,21504,16.0,quantized transport accounting proxy; not homomorphic encryption,8,0,0.0,15,fedavg,quantized_transport_proxy,0.17041723905459086,0.0,37
quantized_transport_proxy,7.519999780924991e-05,2.340000355616212e-05,1344,21504,16.0,quantized transport accounting proxy; not homomorphic encryption,8,0,0.0,16,fedavg,quantized_transport_proxy,0.16790132956455922,0.0,37
quantized_transport_proxy,7.750000077066943e-05,2.409999433439225e-05,1344,21504,16.0,quantized transport accounting proxy; not homomorphic encryption,8,0,0.0,17,fedavg,quantized_transport_proxy,0.16558799126087884,0.0,37
quantized_transport_proxy,7.329999789362773e-05,2.25000039790757e-05,1344,21504,16.0,quantized transport accounting proxy; not homomorphic encryption,8,0,0.0,18,fedavg,quantized_transport_proxy,0.16345374822339948,0.0,37
quantized_transport_proxy,6.919999577803537e-05,2.1699997887481004e-05,1344,21504,16.0,quantized transport accounting proxy; not homomorphic encryption,8,0,0.0,19,fedavg,quantized_transport_proxy,0.16147878575673746,0.0,37
quantized_transport_proxy,6.769999890821055e-05,2.099999983329326e-05,1344,21504,16.0,quantized transport accounting proxy; not homomorphic encryption,8,0,0.0,20,fedavg,quantized_transport_proxy,0.159646193945443,0.0,37
quantized_transport_proxy,0.00010019999899668619,2.529999619582668e-05,1344,21504,16.0,quantized transport accounting proxy; not homomorphic encryption,8,0,0.0,21,fedavg,quantized_transport_proxy,0.15794139056591164,0.0,37
quantized_transport_proxy,7.840000034775585e-05,2.5699999241624027e-05,1344,21504,16.0,quantized transport accounting proxy; not homomorphic encryption,8,0,0.0,22,fedavg,quantized_transport_proxy,0.15635176098133047,0.0,37
quantized_transport_proxy,8.240000170189887e-05,2.5300003471784294e-05,1344,21504,16.0,quantized transport accounting proxy; not homomorphic encryption,8,0,0.0,23,fedavg,quantized_transport_proxy,0.15486628809634936,0.0,37
quantized_transport_proxy,8.089999755611643e-05,2.439999661874026e-05,1344,21504,16.0,quantized transport accounting proxy; not homomorphic encryption,8,0,0.0,24,fedavg,quantized_transport_proxy,0.1534753024454262,0.0,37
quantized_transport_proxy,9.129999671131372e-05,3.0300005164463073e-05,1344,21504,16.0,quantized transport accounting proxy; not homomorphic encryption,8,0,0.0,25,fedavg,quantized_transport_proxy,0.15217029704611865,0.0,37
quantized_transport_proxy,8.160000288626179e-05,2.5800000003073364e-05,1344,21504,16.0,quantized transport accounting proxy; not homomorphic encryption,8,0,0.0,26,fedavg,quantized_transport_proxy,0.15094371076906807,0.0,37
quantized_transport_proxy,6.949999806238338e-05,2.2300002456177026e-05,1344,21504,16.0,quantized transport accounting proxy; not homomorphic encryption,8,0,0.0,27,fedavg,quantized_transport_proxy,0.14978889289707042,0.0,37
quantized_transport_proxy,6.959999882383272e-05,2.1599997126031667e-05,1344,21504,16.0,quantized transport accounting proxy; not homomorphic encryption,8,0,0.0,28,fedavg,quantized_transport_proxy,0.14869985720632178,0.0,37
quantized_transport_proxy,7.970000297063962e-05,2.5000001187436283e-05,1344,21504,16.0,quantized transport accounting proxy; not homomorphic encryption,8,0,0.0,29,fedavg,quantized_transport_proxy,0.14767126659668023,0.0,37
quantized_transport_proxy,9.329999738838524e-05,2.2599997464567423e-05,1344,21504,16.0,quantized transport accounting proxy; not homomorphic encryption,8,0,0.0,30,fedavg,quantized_transport_proxy,0.14669836128497404,0.0,37
plain,2.2000021999701858e-06,2.4400003894697875e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,1,fedavgft_base,plain,0.33321873354208387,0.0,37
plain,2.4999972083605826e-06,2.42000023717992e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,2,fedavgft_base,plain,0.27509184626021216,0.0,37
plain,2.2000021999701858e-06,2.2000000171829015e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,3,fedavgft_base,plain,0.24803480615922607,0.0,37
plain,2.4999972083605826e-06,2.0600004063453525e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,4,fedavgft_base,plain,0.2314621457813723,0.0,37
plain,2.1000014385208488e-06,2.25000039790757e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,5,fedavgft_base,plain,0.21973576125908664,0.0,37
plain,2.2000021999701858e-06,2.3299995518755168e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,6,fedavgft_base,plain,0.21070813903658678,0.0,37
plain,2.5999979698099196e-06,3.100000321865082e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,7,fedavgft_base,plain,0.20338122599402672,0.0,37
plain,2.7999994927085936e-06,7.709999772487208e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,8,fedavgft_base,plain,0.19722423590544197,0.0,37
plain,2.3000029614195228e-06,2.4900000425986946e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,9,fedavgft_base,plain,0.19192537805007853,0.0,37
plain,2.0000006770715117e-06,2.2700005501974374e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,10,fedavgft_base,plain,0.1872867695927832,0.0,37
plain,3.1999952625483274e-06,3.239999932702631e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,11,fedavgft_base,plain,0.18317476955533876,0.0,37
plain,2.2999956854619086e-06,2.3500004317611456e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,12,fedavgft_base,plain,0.17949442870266413,0.0,37
plain,2.2000021999701858e-06,2.2299995180219412e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,13,fedavgft_base,plain,0.1761754214178541,0.0,37
plain,2.3000029614195228e-06,2.010000025620684e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,14,fedavgft_base,plain,0.17316385068995274,0.0,37
plain,2.1000014385208488e-06,2.0699997548945248e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,15,fedavgft_base,plain,0.1704172391295549,0.0,37
plain,1.8999999156221747e-06,2.0200001017656177e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,16,fedavgft_base,plain,0.1679013359028691,0.0,37
plain,1.7999991541728377e-06,2.0200001017656177e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,17,fedavgft_base,plain,0.16558800363589532,0.0,37
plain,4.2000028770416975e-06,2.7800000680144876e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,18,fedavgft_base,plain,0.16345377206445505,0.0,37
plain,3.1000017770566046e-06,2.7400004910305142e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,19,fedavgft_base,plain,0.16147881733720387,0.0,37
plain,2.1000014385208488e-06,2.1899999410379678e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,20,fedavgft_base,plain,0.15964622147607438,0.0,37
plain,2.1999949240125716e-06,2.0200001017656177e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,21,fedavgft_base,plain,0.15794142149460288,0.0,37
plain,1.7999991541728377e-06,1.8499995348975062e-05,1344,1344,1.0,plain weighted averaging,8,0,0.0,22,fedavgft_base,plain,0.15635179031199242,0.0,37
