round,method,privacy_mode,mean_client_loss,mode,encryption_time_sec,aggregation_time_sec,plain_bytes,protected_bytes,ciphertext_expansion,seed
8,fedavg,plain,0.2554667400118128,plain,3.337860107421875e-06,2.5449786335229874e-05,3200,3200,1.0,37
9,fedavg,plain,0.24154324375243919,plain,3.3583492040634155e-06,2.7509406208992004e-05,3200,3200,1.0,37
10,fedavg,plain,0.22967796797780168,plain,3.096647560596466e-06,2.4899840354919434e-05,3200,3200,1.0,37
11,fedavg,plain,0.21943548089922005,plain,3.1460076570510864e-06,2.5333836674690247e-05,3200,3200,1.0,37
12,fedavg,plain,0.21049567669718403,plain,2.964865416288376e-06,2.494826912879944e-05,3200,3200,1.0,37
13,fedavg,plain,0.2026178786301574,plain,3.2368116080760956e-06,2.708006650209427e-05,3200,3200,1.0,37
14,fedavg,plain,0.19561759387882888,plain,3.2871030271053314e-06,2.508005127310753e-05,3200,3200,1.0,37
15,fedavg,plain,0.18935099485182671,plain,3.463122993707657e-06,2.430705353617668e-05,3200,3200,1.0,37
16,fedavg,plain,0.1837042819941177,plain,3.4370459616184235e-06,2.6430003345012665e-05,3200,3200,1.0,37
17,fedavg,plain,0.17858622294357013,plain,3.623776137828827e-06,2.5579240173101425e-05,3200,3200,1.0,37
18,fedavg,plain,0.1739228125138626,plain,3.8049183785915375e-06,2.695200964808464e-05,3200,3200,1.0,37
19,fedavg,plain,0.1696533813200742,plain,3.7350691854953766e-06,2.643512561917305e-05,3200,3200,1.0,37
20,fedavg,plain,0.1657277141098455,plain,3.1976960599422455e-06,2.4848151952028275e-05,3200,3200,1.0,37
21,fedavg,plain,0.16210388470185877,plain,3.302004188299179e-06,2.605793997645378e-05,3200,3200,1.0,37
22,fedavg,plain,0.15874660786321543,plain,3.016088157892227e-06,2.468191087245941e-05,3200,3200,1.0,37
23,fedavg,plain,0.155625969631607,plain,2.9867514967918396e-06,2.481788396835327e-05,3200,3200,1.0,37
24,fedavg,plain,0.15271643843867405,plain,3.3029355108737946e-06,2.485094591975212e-05,3200,3200,1.0,37
25,fedavg,plain,0.1499960871607971,plain,3.200024366378784e-06,2.4748966097831726e-05,3200,3200,1.0,37
26,fedavg,plain,0.147445975410662,plain,3.112945705652237e-06,2.48677097260952e-05,3200,3200,1.0,37
27,fedavg,plain,0.14504965483865,plain,3.3671967685222626e-06,2.5576911866664886e-05,3200,3200,1.0,37
28,fedavg,plain,0.1427927697793701,plain,3.161374479532242e-06,2.5102868676185608e-05,3200,3200,1.0,37
29,fedavg,plain,0.1406627324661035,plain,3.1287781894207e-06,2.5220215320587158e-05,3200,3200,1.0,37
30,fedavg,plain,0.13864845705298187,plain,3.332272171974182e-06,2.4890992790460587e-05,3200,3200,1.0,37
1,fedprox,plain,0.5377626821265327,plain,4.294794052839279e-06,2.816971391439438e-05,3200,3200,1.0,37
2,fedprox,plain,0.4506605802454592,plain,3.7401914596557617e-06,2.6112888008356094e-05,3200,3200,1.0,37
3,fedprox,plain,0.39190169544212494,plain,3.7029385566711426e-06,2.5384128093719482e-05,3200,3200,1.0,37
4,fedprox,plain,0.3496193249545806,plain,3.1818635761737823e-06,2.481602132320404e-05,3200,3200,1.0,37
5,fedprox,plain,0.31768440377585094,plain,3.247056156396866e-06,2.518296241760254e-05,3200,3200,1.0,37
