method,modality,privacy_mode,roc_auc,pr_auc,fpr_at_95_recall,accuracy,precision,recall,tp,fp,tn,fn,n,client_id,seed
fedprox_plain,multimodal,none,0.9961225766103815,0.9959254877472693,0.023076923076923078,0.9683794466403162,0.9457364341085271,0.991869918699187,122,7,123,1,253,1,47
fedprox_plain,multimodal,none,0.9987820512820513,0.9986789283450128,0.007692307692307693,0.98,0.967479674796748,0.9916666666666667,119,4,126,1,250,2,47
fedprox_plain,multimodal,none,0.9963773584905661,0.9970322238236216,0.009433962264150943,0.961038961038961,0.9461538461538461,0.984,123,7,99,2,231,3,47
fedprox_plain,multimodal,none,0.9955963302752293,0.9944413564249337,0.016,0.9700854700854701,0.9636363636363636,0.9724770642201835,106,4,121,3,234,4,47
fedprox_plain,multimodal,none,0.9933535447761194,0.9933960290668178,0.0390625,0.950381679389313,0.9290780141843972,0.9776119402985075,131,10,118,3,262,5,47
fedprox_plain,multimodal,none,0.9948383084577115,0.9953405212499415,0.041666666666666664,0.9606299212598425,0.9492753623188406,0.9776119402985075,131,7,113,3,254,6,47
fedprox_plain,multimodal,none,0.9976064173890542,0.9978678743494546,0.025423728813559324,0.9678714859437751,0.948905109489051,0.9923664122137404,130,7,111,1,249,7,47
fedprox_plain,multimodal,none,0.9958289885297185,0.9970610824824528,0.02197802197802198,0.9692982456140351,0.9642857142857143,0.9854014598540146,135,5,86,2,228,8,47
fedprox_plain,multimodal,none,0.9981462116170738,0.9978322398783153,0.006369426751592357,0.9759450171821306,0.9635036496350365,0.9850746268656716,132,5,152,2,291,9,47
fedprox_plain,multimodal,none,0.9933511599335116,0.9906887144934767,0.0364963503649635,0.9621848739495799,0.9259259259259259,0.9900990099009901,100,8,129,1,238,10,47
fedprox_plain,multimodal,none,0.9966931216931217,0.9964243035416579,0.022727272727272728,0.9728682170542635,0.9612403100775194,0.9841269841269841,124,5,127,2,258,11,47
fedprox_plain,multimodal,none,0.9996456916099773,0.9996875156230469,0.0,0.9915966386554622,0.984375,1.0,126,2,110,0,238,12,47
fedprox_plain,multimodal,none,0.9985540775014459,0.9981581469990993,0.015037593984962405,0.9831223628691983,0.9629629629629629,1.0,104,4,129,0,237,13,47
fedprox_plain,multimodal,none,0.9920138268073186,0.9930798329231274,0.03361344537815126,0.9576923076923077,0.9513888888888888,0.9716312056737588,137,7,112,4,260,14,47
fedprox_plain,multimodal,none,0.9868270985401459,0.9863122793170389,0.0390625,0.9471698113207547,0.9361702127659575,0.9635036496350365,132,9,119,5,265,15,47
fedprox_plain,multimodal,none,0.9975922330097088,0.9980257434370615,0.019417475728155338,0.9692982456140351,0.9609375,0.984,123,5,98,2,228,16,47
fedprox_plain,multimodal,none,0.9971337372158167,0.9974120147172776,0.025210084033613446,0.9637096774193549,0.9411764705882353,0.9922480620155039,128,8,111,1,248,17,47
fedprox_plain,multimodal,none,0.9943386515697374,0.9946961609139653,0.03731343283582089,0.956989247311828,0.934640522875817,0.9862068965517241,143,10,124,2,279,18,47
fedprox_plain,multimodal,none,0.9986758474576272,0.9988262174482027,0.0,0.9796747967479674,0.9694656488549618,0.9921875,127,4,114,1,246,19,47
fedavg_secureagg,multimodal,none,0.9905600204107666,0.9907720306158224,0.02564102564102564,0.9641434262948207,0.9496402877697842,0.9850746268656716,132,7,110,2,251,0,47
fedavg_secureagg,multimodal,none,0.9961225766103815,0.9959254877472693,0.023076923076923078,0.9683794466403162,0.9457364341085271,0.991869918699187,122,7,123,1,253,1,47
fedavg_secureagg,multimodal,none,0.9987820512820513,0.9986789283450128,0.007692307692307693,0.98,0.967479674796748,0.9916666666666667,119,4,126,1,250,2,47
fedavg_secureagg,multimodal,none,0.9963773584905661,0.9970322238236216,0.009433962264150943,0.961038961038961,0.9461538461538461,0.984,123,7,99,2,231,3,47
fedavg_secureagg,multimodal,none,0.9955963302752293,0.9944413564249337,0.016,0.9700854700854701,0.9636363636363636,0.9724770642201835,106,4,121,3,234,4,47
fedavg_secureagg,multimodal,none,0.9934118470149254,0.9934508382961742,0.0390625,0.950381679389313,0.9290780141843972,0.9776119402985075,131,10,118,3,262,5,47
fedavg_secureagg,multimodal,none,0.9949004975124378,0.9954115944553431,0.041666666666666664,0.9606299212598425,0.9492753623188406,0.9776119402985075,131,7,113,3,254,6,47
fedavg_secureagg,multimodal,none,0.9976064173890542,0.9978678743494546,0.025423728813559324,0.9678714859437751,0.948905109489051,0.9923664122137404,130,7,111,1,249,7,47
fedavg_secureagg,multimodal,none,0.9958289885297185,0.9970610824824528,0.02197802197802198,0.9692982456140351,0.9642857142857143,0.9854014598540146,135,5,86,2,228,8,47
fedavg_secureagg,multimodal,none,0.9981937446525335,0.9978801325986217,0.006369426751592357,0.9759450171821306,0.9635036496350365,0.9850746268656716,132,5,152,2,291,9,47
fedavg_secureagg,multimodal,none,0.9933511599335116,0.9906887144934767,0.0364963503649635,0.9621848739495799,0.9259259259259259,0.9900990099009901,100,8,129,1,238,10,47
fedavg_secureagg,multimodal,none,0.9966931216931217,0.9964243035416579,0.022727272727272728,0.9728682170542635,0.9612403100775194,0.9841269841269841,124,5,127,2,258,11,47
fedavg_secureagg,multimodal,none,0.9996456916099773,0.9996875156230469,0.0,0.9915966386554622,0.984375,1.0,126,2,110,0,238,12,47
fedavg_secureagg,multimodal,none,0.9985540775014459,0.9981581469990993,0.015037593984962405,0.9831223628691983,0.9629629629629629,1.0,104,4,129,0,237,13,47
fedavg_secureagg,multimodal,none,0.9920138268073186,0.9930798329231274,0.03361344537815126,0.9576923076923077,0.9513888888888888,0.9716312056737588,137,7,112,4,260,14,47
fedavg_secureagg,multimodal,none,0.9868270985401459,0.9863122793170389,0.0390625,0.9471698113207547,0.9361702127659575,0.9635036496350365,132,9,119,5,265,15,47
fedavg_secureagg,multimodal,none,0.9975922330097088,0.9980257434370615,0.019417475728155338,0.9692982456140351,0.9609375,0.984,123,5,98,2,228,16,47
fedavg_secureagg,multimodal,none,0.9971988795518207,0.99747114613399,0.025210084033613446,0.9637096774193549,0.9411764705882353,0.9922480620155039,128,8,111,1,248,17,47
fedavg_secureagg,multimodal,none,0.994390118373649,0.994734501532016,0.03731343283582089,0.956989247311828,0.934640522875817,0.9862068965517241,143,10,124,2,279,18,47
fedavg_secureagg,multimodal,none,0.9986758474576272,0.9988262174482027,0.0,0.9796747967479674,0.9694656488549618,0.9921875,127,4,114,1,246,19,47
fedavg_heagg,multimodal,none,0.9905600204107666,0.9907720306158224,0.02564102564102564,0.9641434262948207,0.9496402877697842,0.9850746268656716,132,7,110,2,251,0,47
fedavg_heagg,multimodal,none,0.9961225766103815,0.9959254877472693,0.023076923076923078,0.9683794466403162,0.9457364341085271,0.991869918699187,122,7,123,1,253,1,47
fedavg_heagg,multimodal,none,0.9987820512820513,0.9986789283450128,0.007692307692307693,0.98,0.967479674796748,0.9916666666666667,119,4,126,1,250,2,47
fedavg_heagg,multimodal,none,0.9963773584905661,0.9970322238236216,0.009433962264150943,0.961038961038961,0.9461538461538461,0.984,123,7,99,2,231,3,47
fedavg_heagg,multimodal,none,0.9955963302752293,0.9944413564249337,0.016,0.9700854700854701,0.9636363636363636,0.9724770642201835,106,4,121,3,234,4,47
fedavg_heagg,multimodal,none,0.9934118470149254,0.9934508382961742,0.0390625,0.950381679389313,0.9290780141843972,0.9776119402985075,131,10,118,3,262,5,47
fedavg_heagg,multimodal,none,0.9949004975124378,0.9954115944553431,0.041666666666666664,0.9606299212598425,0.9492753623188406,0.9776119402985075,131,7,113,3,254,6,47
fedavg_heagg,multimodal,none,0.9976064173890542,0.9978678743494546,0.025423728813559324,0.9678714859437751,0.948905109489051,0.9923664122137404,130,7,111,1,249,7,47
fedavg_heagg,multimodal,none,0.9958289885297185,0.9970610824824528,0.02197802197802198,0.9692982456140351,0.9642857142857143,0.9854014598540146,135,5,86,2,228,8,47
fedavg_heagg,multimodal,none,0.9981937446525335,0.9978801325986217,0.006369426751592357,0.9759450171821306,0.9635036496350365,0.9850746268656716,132,5,152,2,291,9,47
fedavg_heagg,multimodal,none,0.9933511599335116,0.9906887144934767,0.0364963503649635,0.9621848739495799,0.9259259259259259,0.9900990099009901,100,8,129,1,238,10,47
fedavg_heagg,multimodal,none,0.9966931216931217,0.9964243035416579,0.022727272727272728,0.9728682170542635,0.9612403100775194,0.9841269841269841,124,5,127,2,258,11,47
fedavg_heagg,multimodal,none,0.9996456916099773,0.9996875156230469,0.0,0.9915966386554622,0.984375,1.0,126,2,110,0,238,12,47
fedavg_heagg,multimodal,none,0.9985540775014459,0.9981581469990993,0.015037593984962405,0.9831223628691983,0.9629629629629629,1.0,104,4,129,0,237,13,47
fedavg_heagg,multimodal,none,0.9920138268073186,0.9930798329231274,0.03361344537815126,0.9576923076923077,0.9513888888888888,0.9716312056737588,137,7,112,4,260,14,47
fedavg_heagg,multimodal,none,0.9868270985401459,0.9863122793170389,0.0390625,0.9471698113207547,0.9361702127659575,0.9635036496350365,132,9,119,5,265,15,47
fedavg_heagg,multimodal,none,0.9975922330097088,0.9980257434370615,0.019417475728155338,0.9692982456140351,0.9609375,0.984,123,5,98,2,228,16,47
fedavg_heagg,multimodal,none,0.9971988795518207,0.99747114613399,0.025210084033613446,0.9637096774193549,0.9411764705882353,0.9922480620155039,128,8,111,1,248,17,47
fedavg_heagg,multimodal,none,0.994390118373649,0.994734501532016,0.03731343283582089,0.956989247311828,0.934640522875817,0.9862068965517241,143,10,124,2,279,18,47
fedavg_heagg,multimodal,none,0.9986758474576272,0.9988262174482027,0.0,0.9796747967479674,0.9694656488549618,0.9921875,127,4,114,1,246,19,47
