tier,method,scenario,roc_auc_mean,roc_auc_std,pr_auc_mean,pr_auc_std,fpr_at_95_recall_mean,fpr_at_95_recall_std,brier_mean,brier_std,ece_15_mean,ece_15_std,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std,tp_mean,tp_std,fp_mean,fp_std,tn_mean,tn_std,fn_mean,fn_std,n_mean,n_std,ece_mean,ece_std,expected_precision_prev_0.01_mean,expected_precision_prev_0.01_std,reviews_per_true_positive_prev_0.01_mean,reviews_per_true_positive_prev_0.01_std,expected_precision_prev_0.001_mean,expected_precision_prev_0.001_std,reviews_per_true_positive_prev_0.001_mean,reviews_per_true_positive_prev_0.001_std,expected_precision_prev_1e-05_mean,expected_precision_prev_1e-05_std,reviews_per_true_positive_prev_1e-05_mean,reviews_per_true_positive_prev_1e-05_std,seeds,tier_label
Synthetic A/V conflict stress,mean_score_fusion,hard_negative_same_context,,,,,,,,,0.2771936057197851,0.012595661859163053,0.9937883511749455,0.00109444598625368,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,0.5773502691896258,424.3333333333333,19.857828011475306,0.0,0.0,427.0,20.42057785666214,0.2771936057197851,0.012595661859163053,,,,,,,,,,,,,"31,37,41",Synthetic A/V stress tier; scenario-level modality agreement/conflict stress
Synthetic A/V conflict stress,mean_score_fusion,matched_av_copy,,,,,,,,,0.20093047704473832,0.004308825173241478,0.9991830065359477,0.001415074189190254,1.0,0.0,0.9991830065359477,0.001415074189190254,417.6666666666667,12.220201853215572,0.0,0.0,0.0,0.0,0.3333333333333333,0.5773502691896258,418.0,11.789826122551595,0.20093047704473832,0.004308825173241478,,,,,,,,,,,,,"31,37,41",Synthetic A/V stress tier; scenario-level modality agreement/conflict stress
Synthetic A/V conflict stress,mean_score_fusion,replaced_audio_conflict,,,,,,,,,0.7270919537752389,0.012907394655621133,0.004897347825405041,0.00015620213842000417,1.0,0.0,0.004897347825405041,0.00015620213842000417,2.0,0.0,0.0,0.0,0.0,0.0,406.6666666666667,13.279056191361391,408.6666666666667,13.279056191361391,0.7270919537752389,0.012907394655621133,,,,,,,,,,,,,"31,37,41",Synthetic A/V stress tier; scenario-level modality agreement/conflict stress
Synthetic A/V conflict stress,mean_score_fusion,replaced_video_conflict,,,,,,,,,0.7225784805101458,0.006471444349576346,0.004033920721982339,0.00284329342511404,1.0,0.0,0.004033920721982339,0.00284329342511404,1.6666666666666667,1.1547005383792517,0.0,0.0,0.0,0.0,413.6666666666667,5.773502691896258,415.3333333333333,4.618802153517007,0.7225784805101458,0.006471444349576346,,,,,,,,,,,,,"31,37,41",Synthetic A/V stress tier; scenario-level modality agreement/conflict stress
Synthetic A/V conflict stress,mean_score_fusion,video_only_copy,,,,,,,,,0.6103480823463487,0.006623476630118597,0.1030234019371381,0.007783845611726556,1.0,0.0,0.1030234019371381,0.007783845611726556,44.333333333333336,3.055050463303893,0.0,0.0,0.0,0.0,386.3333333333333,17.3877351409933,430.6666666666667,17.61628034896508,0.6103480823463487,0.006623476630118597,,,,,,,,,,,,,"31,37,41",Synthetic A/V stress tier; scenario-level modality agreement/conflict stress
Synthetic A/V conflict stress,score_only_logistic,audio_only_copy,,,,,,,,,0.1327060584160119,0.007977619424981729,0.9745635048425575,0.004144488690795732,1.0,0.0,0.9745635048425575,0.004144488690795732,409.6666666666667,10.785793124908956,0.0,0.0,0.0,0.0,10.666666666666666,1.5275252316519468,420.3333333333333,9.29157324317757,0.1327060584160119,0.007977619424981729,,,,,,,,,,,,,"31,37,41",Synthetic A/V stress tier; scenario-level modality agreement/conflict stress
Synthetic A/V conflict stress,score_only_logistic,hard_negative_same_context,,,,,,,,,0.17710989787876666,0.0032682044510201308,0.9889675265390911,0.0033086859668524185,0.0,0.0,0.0,0.0,0.0,0.0,4.666666666666667,1.1547005383792517,422.3333333333333,21.548395145191982,0.0,0.0,427.0,20.42057785666214,0.17710989787876666,0.0032682044510201308,,,,,,,,,,,,,"31,37,41",Synthetic A/V stress tier; scenario-level modality agreement/conflict stress
Synthetic A/V conflict stress,score_only_logistic,matched_av_copy,,,,,,,,,0.09360482223633138,0.0027335826892185364,1.0,0.0,1.0,0.0,1.0,0.0,418.0,11.789826122551595,0.0,0.0,0.0,0.0,0.0,0.0,418.0,11.789826122551595,0.09360482223633138,0.0027335826892185364,,,,,,,,,,,,,"31,37,41",Synthetic A/V stress tier; scenario-level modality agreement/conflict stress
Synthetic A/V conflict stress,score_only_logistic,replaced_audio_conflict,,,,,,,,,0.12836353180919555,0.005363368106549809,0.9942713969792499,0.003841872516096998,1.0,0.0,0.9942713969792499,0.003841872516096998,406.3333333333333,13.650396819628845,0.0,0.0,0.0,0.0,2.3333333333333335,1.5275252316519465,408.6666666666667,13.279056191361391,0.12836353180919555,0.005363368106549809,,,,,,,,,,,,,"31,37,41",Synthetic A/V stress tier; scenario-level modality agreement/conflict stress
Synthetic A/V conflict stress,score_only_logistic,replaced_video_conflict,,,,,,,,,0.14869151015077342,0.0014700043113266082,0.9639436729295522,0.012467034747283837,1.0,0.0,0.9639436729295522,0.012467034747283837,400.3333333333333,4.163331998932266,0.0,0.0,0.0,0.0,15.0,5.291502622129181,415.3333333333333,4.618802153517007,0.14869151015077342,0.0014700043113266082,,,,,,,,,,,,,"31,37,41",Synthetic A/V stress tier; scenario-level modality agreement/conflict stress
Synthetic A/V conflict stress,score_only_logistic,video_only_copy,,,,,,,,,0.12052158487333753,0.005265431313828289,0.9939273264312369,0.004500827699914195,1.0,0.0,0.9939273264312369,0.004500827699914195,428.0,15.588457268119896,0.0,0.0,0.0,0.0,2.6666666666666665,2.081665999466133,430.6666666666667,17.61628034896508,0.12052158487333753,0.005265431313828289,,,,,,,,,,,,,"31,37,41",Synthetic A/V stress tier; scenario-level modality agreement/conflict stress
