round,method,privacy_mode,mean_client_loss,mode,encryption_time_sec,aggregation_time_sec,plain_bytes,protected_bytes,ciphertext_expansion,seed
21,fedprox,plain,0.15090115886914127,plain,2.6742927730083466e-06,1.8100719898939133e-05,1344,1344,1.0,37
22,fedprox,plain,0.14912595614966778,plain,2.505257725715637e-06,1.742178574204445e-05,1344,1344,1.0,37
23,fedprox,plain,0.1474593140450911,plain,3.369990736246109e-06,1.8469057977199554e-05,1344,1344,1.0,37
24,fedprox,plain,0.14589154469790866,plain,2.79303640127182e-06,1.7521902918815613e-05,1344,1344,1.0,37
25,fedprox,plain,0.14441407767275044,plain,2.8293579816818237e-06,1.860782504081726e-05,1344,1344,1.0,37
26,fedprox,plain,0.1430192995713092,plain,2.8801150619983673e-06,1.8762890249490738e-05,1344,1344,1.0,37
27,fedprox,plain,0.14170042218292986,plain,3.2568350434303284e-06,2.062879502773285e-05,1344,1344,1.0,37
28,fedprox,plain,0.14045137292679769,plain,3.0440278351306915e-06,1.8081162124872208e-05,1344,1344,1.0,37
29,fedprox,plain,0.13926670296901683,plain,3.2801181077957153e-06,1.8611084669828415e-05,1344,1344,1.0,37
30,fedprox,plain,0.13814150954255727,plain,2.7762725949287415e-06,1.7415732145309448e-05,1344,1344,1.0,37
1,fedavg,secureagg,0.33057074595827673,secureagg,3.593042492866516e-06,2.0698178559541702e-05,1344,2688,2.0,37
2,fedavg,secureagg,0.27105004717283454,secureagg,2.9890798032283783e-06,1.89049169421196e-05,1344,2688,2.0,37
3,fedavg,secureagg,0.24402900028103564,secureagg,2.8046779334545135e-06,1.8110033124685287e-05,1344,2688,2.0,37
4,fedavg,secureagg,0.2274387362025025,secureagg,3.019813448190689e-06,1.7227139323949814e-05,1344,2688,2.0,37
5,fedavg,secureagg,0.21562587202798095,secureagg,3.037974238395691e-06,1.7652753740549088e-05,1344,2688,2.0,37
6,fedavg,secureagg,0.2064665881701581,secureagg,2.784188836812973e-06,1.879781484603882e-05,1344,2688,2.0,37
