method,modality,privacy_mode,roc_auc,pr_auc,fpr_at_95_recall,brier,ece_15,accuracy,precision,recall,tp,fp,tn,fn,n,tier,seed,ece,expected_precision_prev_0.01,reviews_per_true_positive_prev_0.01,expected_precision_prev_0.001,reviews_per_true_positive_prev_0.001,expected_precision_prev_1e-05,reviews_per_true_positive_prev_1e-05,attack_scenario,attacker_fraction,attacked_clients,communication_rounds,local_epochs,robustness_scope
trimmed_mean,multimodal,none,0.9412728395061728,0.938554231238653,0.26,0.09783594203047519,0.04800902953144791,0.8644444444444445,0.8542116630669546,0.8788888888888889,791,135,765,109,1800,VCSL public-label audit,31,0.04800902953144791,0.03301748966899027,30.28697850821745,0.003372314618621487,296.53223767383054,3.3802614185636695e-05,29583.510745891275,sign_flip,0.1,0,20,3,multi-round compact-head poisoning stress; not a Byzantine FL proof
krum,multimodal,none,0.9420604938271606,0.9393126173251362,0.26666666666666666,0.09717896339375998,0.046224147636973696,0.8661111111111112,0.8501594048884166,0.8888888888888888,800,141,759,100,1800,VCSL public-label audit,31,0.046224147636973696,0.03257328990228013,30.7,0.0033255736614566014,300.7,3.333255557370328e-05,30000.7,sign_flip,0.1,0,20,3,multi-round compact-head poisoning stress; not a Byzantine FL proof
fedavg_mean,multimodal,none,0.9433679012345679,0.9403294898410863,0.25333333333333335,0.11322124165127515,0.1245824136212559,0.8666666666666667,0.843035343035343,0.9011111111111111,811,151,749,89,1800,VCSL public-label audit,31,0.1245824136212559,0.034683316939657004,28.832305795314436,0.00354794538526487,281.8532675709002,3.556926592622653e-05,28114.15906288533,label_flip,0.2,"0,1",20,3,multi-round compact-head poisoning stress; not a Byzantine FL proof
coordinate_median,multimodal,none,0.9422185185185186,0.9395281586846802,0.2633333333333333,0.0981237431642826,0.05449889033594968,0.8683333333333333,0.853035143769968,0.89,801,138,762,99,1800,VCSL public-label audit,31,0.05449889033594968,0.03301186943620178,30.29213483146067,0.003371722988331566,296.5842696629213,3.379666407938648e-05,29588.719101123585,label_flip,0.2,"0,1",20,3,multi-round compact-head poisoning stress; not a Byzantine FL proof
trimmed_mean,multimodal,none,0.9420925925925926,0.9394150111428645,0.26555555555555554,0.09841940328208147,0.0550770271746504,0.8666666666666667,0.8525641025641025,0.8866666666666667,798,138,762,102,1800,VCSL public-label audit,31,0.0550770271746504,0.032626027229240774,30.65037593984962,0.003331120934717544,300.1992481203007,3.338834041496687e-05,29950.575187969916,label_flip,0.2,"0,1",20,3,multi-round compact-head poisoning stress; not a Byzantine FL proof
krum,multimodal,none,0.9418037037037037,0.9390126352388543,0.2588888888888889,0.09793329119647089,0.04868315364147876,0.865,0.8490967056323061,0.8877777777777778,799,142,758,101,1800,VCSL public-label audit,31,0.04868315364147876,0.033478588787396305,29.86983729662077,0.003420874613599582,292.32290362953694,3.429101250158472e-05,29162.160200250317,label_flip,0.2,"0,1",20,3,multi-round compact-head poisoning stress; not a Byzantine FL proof
fedavg_mean,multimodal,none,0.9417074074074075,0.9390943747328792,0.2688888888888889,0.11233424916873681,0.11616953209872069,0.8677777777777778,0.8677777777777778,0.8677777777777778,781,119,781,119,1800,VCSL public-label audit,31,0.11616953209872069,0.03156958648288128,31.676056338028168,0.003220100684838314,310.54929577464793,3.2272008487083695e-05,30986.605633802817,sign_flip,0.2,"0,1",20,3,multi-round compact-head poisoning stress; not a Byzantine FL proof
coordinate_median,multimodal,none,0.9421703703703703,0.9394763807720299,0.2644444444444444,0.09741981457355599,0.05023882707982611,0.8672222222222222,0.8588490770901195,0.8788888888888889,791,130,770,109,1800,VCSL public-label audit,31,0.05023882707982611,0.032480597872952,30.78761061946902,0.003315824994864874,301.5840707964601,3.3234521903755775e-05,30089.194690265478,sign_flip,0.2,"0,1",20,3,multi-round compact-head poisoning stress; not a Byzantine FL proof
trimmed_mean,multimodal,none,0.9419716049382716,0.9392469701941786,0.26666666666666666,0.09798353644049052,0.05239789885391223,0.8661111111111112,0.856988082340195,0.8788888888888889,791,132,768,109,1800,VCSL public-label audit,31,0.05239789885391223,0.032218646898293346,31.03792667509482,0.0032882839813594632,304.10998735777486,3.2957576682302005e-05,30342.03666245259,sign_flip,0.2,"0,1",20,3,multi-round compact-head poisoning stress; not a Byzantine FL proof
krum,multimodal,none,0.9418037037037037,0.9390126352388543,0.2588888888888889,0.09793329119647089,0.04868315364147876,0.865,0.8490967056323061,0.8877777777777778,799,142,758,101,1800,VCSL public-label audit,31,0.04868315364147876,0.033478588787396305,29.86983729662077,0.003420874613599582,292.32290362953694,3.429101250158472e-05,29162.160200250317,sign_flip,0.2,"0,1",20,3,multi-round compact-head poisoning stress; not a Byzantine FL proof
