round,method,privacy_mode,mean_client_loss,mode,encryption_time_sec,aggregation_time_sec,plain_bytes,protected_bytes,ciphertext_expansion,seed
16,fedprox,plain,0.18120985002975157,plain,3.091059625148773e-06,1.8137041479349136e-05,1680,1680,1.0,37
17,fedprox,plain,0.1796825924333649,plain,2.7921050786972046e-06,1.9949860870838165e-05,1680,1680,1.0,37
18,fedprox,plain,0.17826681978946932,plain,3.287568688392639e-06,1.9277911633253098e-05,1680,1680,1.0,37
19,fedprox,plain,0.17694989669626968,plain,3.1031668186187744e-06,1.877499744296074e-05,1680,1680,1.0,37
20,fedprox,plain,0.17572121252010425,plain,2.969987690448761e-06,2.0067207515239716e-05,1680,1680,1.0,37
21,fedprox,plain,0.17457175482544,plain,2.816319465637207e-06,1.894589513540268e-05,1680,1680,1.0,37
22,fedprox,plain,0.17349379305527626,plain,3.0710361897945404e-06,2.0592007786035538e-05,1680,1680,1.0,37
23,fedprox,plain,0.17248063948814146,plain,2.739951014518738e-06,1.874985173344612e-05,1680,1680,1.0,37
24,fedprox,plain,0.17152646545676029,plain,3.3676624298095703e-06,2.010120078921318e-05,1680,1680,1.0,37
25,fedprox,plain,0.1706261578245793,plain,2.639833837747574e-06,1.872098073363304e-05,1680,1680,1.0,37
26,fedprox,plain,0.16977520529821155,plain,2.6328489184379578e-06,1.8129125237464905e-05,1680,1680,1.0,37
27,fedprox,plain,0.16896960720723944,plain,2.9150396585464478e-06,1.973472535610199e-05,1680,1680,1.0,37
28,fedprox,plain,0.1682057994546741,plain,3.316439688205719e-06,1.7945189028978348e-05,1680,1680,1.0,37
29,fedprox,plain,0.16748059377109042,plain,2.7688220143318176e-06,1.9204802811145782e-05,1680,1680,1.0,37
30,fedprox,plain,0.16679112740772756,plain,2.8400681912899017e-06,2.381298691034317e-05,1680,1680,1.0,37
1,fedavg,secureagg,0.31564968871980237,secureagg,3.5921111702919006e-06,2.263905480504036e-05,1680,3360,2.0,37
2,fedavg,secureagg,0.25989688577636194,secureagg,3.3299438655376434e-06,2.045324072241783e-05,1680,3360,2.0,37
3,fedavg,secureagg,0.23729503971738658,secureagg,3.737863153219223e-06,2.2768042981624603e-05,1680,3360,2.0,37
4,fedavg,secureagg,0.22445285198838535,secureagg,3.9478763937950134e-06,2.1447893232107162e-05,1680,3360,2.0,37
5,fedavg,secureagg,0.21583961930606566,secureagg,3.5050325095653534e-06,2.1635089069604874e-05,1680,3360,2.0,37
6,fedavg,secureagg,0.20946367738107258,secureagg,3.79001721739769e-06,2.1723099052906036e-05,1680,3360,2.0,37
7,fedavg,secureagg,0.2044346375478236,secureagg,3.1427480280399323e-06,2.1090731024742126e-05,1680,3360,2.0,37
8,fedavg,secureagg,0.20029404839871737,secureagg,3.3350661396980286e-06,2.07400880753994e-05,1680,3360,2.0,37
9,fedavg,secureagg,0.19678065131426145,secureagg,3.1120143830776215e-06,2.1147076040506363e-05,1680,3360,2.0,37
10,fedavg,secureagg,0.19373358484996825,secureagg,3.109220415353775e-06,2.0380131900310516e-05,1680,3360,2.0,37
11,fedavg,secureagg,0.19104752835819067,secureagg,3.0086375772953033e-06,2.014078199863434e-05,1680,3360,2.0,37
12,fedavg,secureagg,0.18864998179859133,secureagg,4.05777245759964e-06,2.184975892305374e-05,1680,3360,2.0,37
13,fedavg,secureagg,0.18648891798307926,secureagg,3.15764918923378e-06,2.088584005832672e-05,1680,3360,2.0,37
